Tempo,PressaoDescarga,PressaoSuccao,CorrenteRMS,CorrenteCurtose,CorrenteAssimetria,CorrenteForma,CorrenteTHD,CorrentePico,CorrenteCrista,CorrenteVariancia,CorrenteDesvio,VibracaoCalotaInferiorRMS,VibracaoCalotaInferiorCurtose,VibracaoCalotaInferiorAssimetria,VibracaoCalotaInferiorForma,VibracaoCalotaInferiorTHD,VibracaoCalotaInferiorPico,VibracaoCalotaInferiorCrista,VibracaoCalotaInferiorVariancia,VibracaoCalotaInferiorDesvio,VibracaoCalotaSuperiorRMS,VibracaoCalotaSuperiorCurtose,VibracaoCalotaSuperiorAssimetria,VibracaoCalotaSuperiorForma,VibracaoCalotaSuperiorTHD,VibracaoCalotaSuperiorPico,VibracaoCalotaSuperiorCrista,VibracaoCalotaSuperiorVariancia,VibracaoCalotaSuperiorDesvio,Vazao
-0.183333517138889,2.809085863,2.776722431,0.0666295267920645,3.31638442805095,0.0874135168542904,1.00189147038964,-10.6652190967286,0.082684,1.24095133165267,1.6747467394271e-05,0.00409236696720504,0.00200803160629201,2.48437578553043,-0.290963032715959,1.26080101905643,-14.168557943152,0.006328,3.15134481955946,3.70698496127517e-06,0.0019253532042914,0.00349108019829259,2.3497468973195,-0.136696845984769,1.22423834820167,-14.168557943152,0.01021,2.92459623385148,1.12838141050587e-05,0.00335913889338602,0.191193983
-0.166666821555556,2.803378196,2.77260828,0.0670955520679386,2.57525657333196,0.0670286430583389,1.00351672835146,-18.1439637388359,0.089058,1.32733090726823,3.14982909029799e-05,0.00561233381963153,0.00242826251403926,2.61961586816422,-0.0550723595188248,1.2334053451572,-17.0481214063455,0.007322,3.01532472608175,5.86830079978581e-06,0.00242245759504389,0.00361905324641524,2.31146721520513,-0.272064910495487,1.21112096957266,-17.0481214063455,0.011001,3.03974527340728,1.28111446392316e-05,0.00357926593580745,0.1923572123
-0.150000153055556,2.804206192,2.770556211,0.067717113878677,3.13419043069754,0.0311086992343722,1.00171683612152,-10.2290379559043,0.082684,1.22102073263397,1.5705630781176e-05,0.00396303302801983,0.00231466888023825,2.76593013886678,-0.186731841085346,1.23737338933766,-15.4794877885627,0.00722,3.11923664833514,5.25928675289526e-06,0.00229331348770622,0.00360594424153223,2.3529265751277,-0.234037155689616,1.2064957689164,-15.4794877885627,0.010989,3.047468087119,1.27724930483933e-05,0.00357386248313967,0.1925211847
-0.133333562,2.804420178,2.770706892,0.068767304781749,2.87084198437614,0.0816894688121382,1.00244947199649,-18.6195303951719,0.089058,1.29506311586078,2.30828821503286e-05,0.004804464814142,0.00226417551626813,2.4804987852455,0.121871651471017,1.22950921117622,-18.8848161000473,0.006383,2.81912773728807,5.10001276330845e-06,0.00225832078396946,0.00424155966765322,2.22669375794725,-0.108288492380342,1.21557159354125,-18.8848161000473,0.012118,2.85696794328127,1.74685001655912e-05,0.00417953348659766,0.1937080771
-0.116666886444444,2.791466847,2.753899813,0.0692918106575171,2.94078062409895,0.00869025453664003,1.00181020185167,-13.7874897069672,0.085871,1.23926621609626,1.73364347220425e-05,0.004163704447009,0.0020692922013955,2.64355171872709,-0.0231310938531333,1.2409384761241,-1.00642151521217,0.006479,3.13102228657251,4.26988874388377e-06,0.00206637091149768,0.00430456242176833,2.53494154930668,-0.18041420735817,1.24679086315639,-1.00642151521217,0.013332,3.09717892173652,1.48408631276915e-05,0.00385238408361517,0.1984704435
-0.100000208416667,2.756074319,2.721293211,0.0702158931954845,2.45244907474072,0.116816011778873,1.0046580754545,-22.4488435732845,0.089058,1.26834532677749,4.56139921271931e-05,0.00675381315459594,0.00244641462102958,2.88563074199407,0.0689299414025968,1.24607887811267,-22.439226857668,0.00769,3.1433755888704,5.96790441229527e-06,0.00244292947345912,0.0038950726424298,2.42162866947545,-0.141655458134696,1.22536955319505,-22.439226857668,0.011418,2.93139590661839,1.49081648173822e-05,0.00386110927291397,0.1854176968
-0.0833335959166667,2.769847558,2.735936403,0.069968982304498,2.65099145444738,0.128881142855512,1.00389186390736,-22.4606847275278,0.089058,1.27282114255183,3.78866440904848e-05,0.00615521275753201,0.00240810012150665,2.40103511997933,0.105761853192736,1.21175068221853,-21.8359021569626,0.007654,3.17843927320232,5.57548707620841e-06,0.00236124693249317,0.00449801414490684,2.46379443304258,-0.0723201650867955,1.23689755265921,-21.8359021569626,0.013694,3.04445463238614,1.98611908233505e-05,0.00445658959557087,0.1823511571
-0.0666669383333333,2.79099588,2.722466469,0.0710764395310836,2.48463691834562,0.100527287622929,1.00446896708821,-21.4323723531355,0.092245,1.29782809336783,4.48540579585336e-05,0.00669731722098734,0.00237738777099075,2.54054377094345,0.0545273316498416,1.23537675021183,-1.52160577261291,0.007491,3.1509373823683,5.61681525388738e-06,0.00236998212100585,0.0044203110986511,2.26686934739569,-0.0422029841119099,1.20892798437877,-1.52160577261291,0.01207,2.73057704098775,1.90789335906202e-05,0.00436794386303444,0.1872923523
-0.0499998102777778,2.800156634,2.717284203,0.0704913260550876,2.6560671292327,0.123391450141807,1.00339796839963,-17.2080486184882,0.089058,1.26338948327349,3.35991628297019e-05,0.0057964784852272,0.00253863268961728,2.59040314957286,0.183073149885301,1.21754620534526,-17.4465151914791,0.007853,3.09339749390208,5.9869557138642e-06,0.00244682564026622,0.00492710119302388,2.24406142344015,0.0462422263584414,1.20058218168551,-17.4465151914791,0.01309,2.6567345559157,2.38021457672254e-05,0.00487874428180299,0.1841863394
-0.0333330640277778,2.79944098,2.715340137,0.0699284210434428,3.21470062406759,0.0840947126346401,1.00182665474189,-12.0429951427264,0.085871,1.22798425473747,1.78164913526243e-05,0.00422095858219722,0.0024455598585654,2.53358606283278,0.0510683302694,1.23455696070994,-0.286361465785614,0.007347,3.0042200661201,5.68609123183305e-06,0.00238455262718881,0.00466965014568889,2.3594022998348,0.0166328441681682,1.21694256768653,-0.286361465785614,0.013223,2.83168965285499,2.11154976396768e-05,0.004595160240914,0.1826844513
