Tempo,PressaoDescarga,PressaoSuccao,CorrenteRMS,CorrenteCurtose,CorrenteAssimetria,CorrenteForma,CorrenteTHD,CorrentePico,CorrenteCrista,CorrenteVariancia,CorrenteDesvio,VibracaoCalotaInferiorRMS,VibracaoCalotaInferiorCurtose,VibracaoCalotaInferiorAssimetria,VibracaoCalotaInferiorForma,VibracaoCalotaInferiorTHD,VibracaoCalotaInferiorPico,VibracaoCalotaInferiorCrista,VibracaoCalotaInferiorVariancia,VibracaoCalotaInferiorDesvio,VibracaoCalotaSuperiorRMS,VibracaoCalotaSuperiorCurtose,VibracaoCalotaSuperiorAssimetria,VibracaoCalotaSuperiorForma,VibracaoCalotaSuperiorTHD,VibracaoCalotaSuperiorPico,VibracaoCalotaSuperiorCrista,VibracaoCalotaSuperiorVariancia,VibracaoCalotaSuperiorDesvio,Vazao
-0.183333524583333,3.548585167,3.566871278,0.0171194010002479,4.80590681641742,0.311367260698335,1.21380484021894,-10.912457266652,0.085871,5.01600494075444,0.000176073125922116,0.0132692549120934,0.00443156268558302,2.1649344154469,0.0126134871985388,1.18828131347609,-47.6568674022171,0.012829,2.89491561108589,1.93150429612356e-05,0.0043948882763087,0.00790160983897955,1.62069612269266,0.196103395684023,1.11952838225031,-47.6568674022171,0.015131,1.91492623760756,5.98863620226814e-05,0.007738627916025,0.005173182581
-0.166666951722222,3.550811602,3.564877564,0.0170793787938195,4.62311739302422,0.242727807250053,1.22463061945253,-10.7755262845038,0.098619,5.77415614411498,0.000182936606417705,0.0135254059612902,0.00407729381016327,2.12307655977556,-0.0128717356999343,1.18442178215351,-46.5260695192417,0.01016,2.49184887649614,1.66209170766616e-05,0.00407687589664704,0.00699203721676875,1.60513846756578,0.236623600478717,1.11218408468079,-46.5260695192417,0.012239,1.75041974471298,4.73226570450615e-05,0.00687914653464087,0.005937835202
-0.149999866361111,3.552330596,3.562903914,0.0176140454314235,4.67146941238595,0.297444229394085,1.21488274614575,-10.0933127213984,0.085871,4.87514355145276,0.000186540309537929,0.0136579760410512,0.00417525833233628,2.08632716517949,0.00332521265425981,1.18987876298318,-41.5375074861393,0.010636,2.54738728802167,1.65399816641265e-05,0.0040669376272727,0.00681911347408623,1.60701128783529,0.197829523543589,1.11376949284446,-41.5375074861393,0.013102,1.9213641259659,4.51014188005303e-05,0.0067157589891635,0.005980462302
-0.133333226444444,3.549177335,3.560745031,0.01750251210814,4.57985653213069,0.239277960554451,1.21835360045775,-9.20812002229744,0.082684,4.7241218568588,0.00018462341903825,0.0135876200652745,0.00408252402466967,2.18914563766936,0.0373274599486244,1.20010979318309,-44.2581958129349,0.011082,2.71449719169667,1.52826058945684e-05,0.00390929736584062,0.00661082666154035,1.59156334643715,0.167420839942632,1.11448223284362,-44.2581958129349,0.012155,1.83865053832282,4.27155148021926e-05,0.00653571073428075,0.006398169789
-0.116666684416667,3.546424429,3.559625667,0.0175345398861098,4.66982136937087,0.315136844326303,1.21998213270161,-9.78448535002254,0.085871,4.89724854816542,0.000189550580640215,0.0137677369469428,0.00384094859245526,2.075038111392,-0.0263119833462278,1.17771836121054,-43.5168799041644,0.009126,2.3759755644546,1.47066090749393e-05,0.00383491969602224,0.00678299295510222,1.61305495157087,0.202250940065079,1.11643730121437,-43.5168799041644,0.013157,1.93970421126609,4.38659299832707e-05,0.00662313596291596,0.007081170566
-0.0999999622777778,3.549256078,3.562158261,0.0174634588139182,4.55848995352784,0.311366283482684,1.20700401089061,-10.2560173388052,0.085871,4.91718169435952,0.000176185257195345,0.0132734794682986,0.00396553153005744,2.18318362828655,-0.0282107677439949,1.18966920118939,-40.6859655371562,0.010139,2.55678209166909,1.54172007076893e-05,0.00392647433554446,0.00669569264814643,1.58841176123111,0.187236526296198,1.11544057661775,-40.6859655371562,0.01245,1.85940434458958,4.30426879822333e-05,0.00656069264500581,0.007096365094
-0.0833333815555556,3.54568385,3.559415038,0.0173989597970717,4.72230952352951,0.291583477902459,1.21066529950285,-8.9894317998518,0.082684,4.75223812023038,0.000175382171030114,0.0132431933849096,0.00382276743849836,2.08167344644073,-0.00747501614161797,1.18012055844005,-43.6008660125039,0.010076,2.6357868120688,1.42717735453483e-05,0.00377780009335437,0.00623002337559517,1.64979288779607,0.219700428843101,1.11699430689536,-43.6008660125039,0.012245,1.96548219192359,3.70930236354525e-05,0.00609040422594859,0.00603714725
-0.0666665659444445,3.54258495,3.559414574,0.0175142810711096,4.79877180232904,0.339026869413326,1.20851277600464,-11.4654150397032,0.079496,4.53892453120052,0.000175329999329672,0.0132412234831103,0.00372773589015428,2.0337152670094,-0.0138543781076509,1.17337423710301,-41.3798235051604,0.00922,2.47335119002179,1.38478896641185e-05,0.00372127527389718,0.00622778694081362,1.62722951262388,0.183685758338927,1.11781657288054,-41.3798235051604,0.011623,1.86631304353542,3.72451021641373e-05,0.00610287654832844,0.006770753767
-0.0499998681944444,3.54554373,3.559251464,0.0175747102747292,4.78308278816213,0.318206475981275,1.20528283961484,-13.221100302877,0.079496,4.5233178104966,0.000175122209373678,0.013233374829335,0.00383668404018103,2.00956459243216,0.0208401499399292,1.16777231534503,-42.0304932611754,0.009663,2.51858112338697,1.46828364245024e-05,0.00383181894464005,0.00601295550293454,1.64852747243975,0.236247137933119,1.11750411252354,-42.0304932611754,0.012155,2.02146847653669,3.39250377221081e-05,0.0058245203855861,0.006219601259
-0.0333332711944444,3.537944501,3.555755456,0.0175261724777118,4.70105008644214,0.275598073486122,1.20854287389993,-11.9597390529108,0.089058,5.0814289379644,0.00017592650579422,0.0132637289550948,0.00378972701039668,2.07598358500645,-0.0420322261899167,1.17544196610002,-47.1155586128186,0.009476,2.50044395651816,1.4332443374797e-05,0.00378582136065571,0.00600626564906106,1.63943294191222,0.17212666255718,1.12311518868947,-47.1155586128186,0.012161,2.02471897024753,3.36805685196596e-05,0.00580349623241539,0.007569358684
-0.0166666519166667,3.533209072,3.554639658,0.0177645434134685,4.80546039423292,0.259180728246956,1.20590923198143,-10.3517730346488,0.085871,4.83384222162983,0.000176963789435424,0.0133027737496893,0.00388866572905996,1.98440923911058,0.00706197362492892,1.17206584475119,-45.1609796390576,0.009943,2.55691815465034,1.45942032398217e-05,0.00382023601886345,0.00573010123770758,1.6707525888538,0.154094756000348,1.12380991138032,-45.1609796390576,0.012106,2.11270263784086,3.15830181604052e-05,0.00561987705918957,0.005567907821
0,7.853741945,1.865717588,1.13632327617979,1.549630553972,-0.00187286492541613,1.11642546674057,-24.1838181219526,1.717656,1.51159096711861,1.29115781429614,1.13629125416688,0.0448424190721385,3.07338260493287,-0.0192574994036323,1.2603678434663,-16.3213441656653,0.18306,4.08229537540134,0.0020081537837958,0.0448124288986415,0.0521176655877396,2.86289630310472,0.0788040810034419,1.24143567181137,-16.3213441656653,0.21458,4.11722201253924,0.00271551558197698,0.0521106091115521,0.5277339816
0.0166666455833333,10.31289699,1.180817128,1.11188850977094,1.54471627635462,-0.000254841160803966,1.11532670421014,-24.540854344691,1.653914,1.48748187022881,1.23620786911858,1.11184885174136,0.0302625810311054,2.91242279387341,-0.0370042272884155,1.25098040002682,-19.5155002529517,0.122729,4.05547034715422,0.000913866544199377,0.0302302256723197,0.0272284362523977,2.90244185261051,0.0855954746247495,1.251352105279,-19.5155002529517,0.092621,3.40162759041456,0.000740274454923883,0.0272079851316462,0.942489326
0.0333334010555555,12.06765156,1.128838085,1.10939552704539,1.54588495188636,-0.00145043466239004,1.11556692222343,-25.1667993424112,1.666662,1.50231541354665,1.23066273221718,1.10935239316332,0.0298291243388449,3.02602808049997,-0.0852290144668283,1.25241113288681,-22.1852367407033,0.13148,4.407772702492,0.000883104392900704,0.029717072414703,0.0262143357788206,2.90698394648439,-0.0898965394040661,1.25104408683292,-22.1852367407033,0.095823,3.65536631591552,0.000686794684820986,0.0262067679201573,1.034139752
0.0500001125833333,13.12480928,1.202438963,1.11530959508186,1.5451759594865,0.00150673194199536,1.11543141850223,-24.8732783489588,1.69252,1.51753379282618,1.24380040350781,1.11525799862983,0.028667047449521,3.08418469884281,-0.134406931174595,1.26066229145967,-16.1281508981031,0.135834,4.73833240898584,0.000820177678846695,0.0286387443657486,0.0277554102020148,2.85587289322296,-0.0812886175198843,1.23974148062071,-16.1281508981031,0.114226,4.11544989494366,0.00076948005541955,0.0277395035178994,1.22247541
0.06666679525,14.0210214,1.132368678,1.09219573335663,1.54301011176684,-0.00193321111051045,1.11500796575322,-24.8323469935639,1.679411,1.53764654879094,1.19276093282249,1.09213594978944,0.0341193193947079,3.55847697639095,-0.189724225828395,1.28230228957674,-5.77760266351175,0.167746,4.91645211498616,0.00115346055633401,0.0339626347083675,0.029465816952199,3.41480932079633,-0.183545050591633,1.26303004308503,-5.77760266351175,0.15737,5.34076486850148,0.000866278089504853,0.0294326024928964,1.007026553
0.0833334810555556,14.52069706,1.145240323,1.08888283550991,1.54274088374449,-0.000543163896532281,1.11491512999206,-25.2391218718305,1.653914,1.51890905620299,1.18553749987825,1.08882390673527,0.0302623277551614,3.16145677850877,-0.0412500549583702,1.2607498363007,-21.6595231834086,0.13421,4.43488686943818,0.000915481854203394,0.0302569306804804,0.0286185610247463,2.81469229112536,0.00201614161483402,1.24091112048994,-21.6595231834086,0.108888,3.80480345974926,0.000819045799158798,0.0286189762073838,0.9975741506
0.100000359111111,14.81024589,1.156950131,1.08466449767354,1.54152156349193,-0.00128317858295731,1.11478992570466,-25.0856884350054,1.653914,1.52481620219655,1.17635790242228,1.08460034225621,0.0324903003472921,3.01834936804972,-0.0698356664887204,1.25408805201,-13.0809133193846,0.125869,3.87404852077616,0.00104917782407795,0.0323910145577127,0.0301130775727742,3.00555595620358,-0.054251854206498,1.24970036221334,-13.0809133193846,0.132393,4.39652837475831,0.000905960470920316,0.030099177246568,1.016922474
0.116667297722222,14.78672248,1.154241817,1.07337359706696,1.54003380664032,-0.000567028928614922,1.11444173118527,-25.2353614278447,1.62523,1.51413264164594,1.15196307128561,1.07329542591293,0.0402483174826219,3.39670713191594,0.0684296323749385,1.27414624752546,-11.0071024083291,0.190745,4.73920431785399,0.00161929944925911,0.0402405199924045,0.0375710213782058,3.15415715157861,-0.161706527434061,1.26155261165816,-11.0071024083291,0.184394,4.90787828586857,0.00140992714540805,0.0375489965965543,1.013244867
0.133333978833333,14.77252731,1.148224904,1.07167808253862,1.5392549185445,-0.00126992126250358,1.11436165971818,-25.1252395264598,1.64754,1.53734598742307,1.14832948616717,1.07160136532536,0.030881303600791,3.65987565678649,-0.117228059563494,1.28276338213964,-13.6955635498384,0.164456,5.32542285539357,0.000937045733488139,0.0306112027448798,0.0329139557984415,2.83899602825776,-0.0628085479215614,1.24144537297052,-13.6955635498384,0.130261,3.95762213444329,0.00108285816735557,0.0329068103491598,1.002357006
0.150000934388889,14.74756391,1.155648668,1.07281446002746,1.5381391476309,-0.00105835879107585,1.11410704034426,-25.2679964503273,1.596547,1.48818557121157,1.15074954572194,1.07272995004425,0.0394254026446056,3.02636494642856,0.052037477144645,1.24683927113866,-16.1507861429143,0.184322,4.67520906917662,0.00155123847285896,0.0393857648505011,0.0358487805095982,2.95058394751826,0.0108055250358477,1.2519316991723,-16.1507861429143,0.143844,4.01252142904797,0.0012849022284783,0.0358455328943273,1.006569266
0.166667669388889,14.71003253,1.147483919,1.06753977830144,1.53818427434147,-0.00159783260432797,1.1141667078142,-25.4661719487239,1.644353,1.54032012054513,1.13945679908478,1.06745341775872,0.0326258868313364,3.55762960125328,0.0548631065339371,1.2697369391266,-12.3593703918328,0.193643,5.93525628900333,0.00106124932657498,0.0325768219225723,0.0314477515569416,3.0551264998602,-0.0793306326577402,1.25388294762405,-12.3593703918328,0.161584,5.13817338283864,0.000988521487002709,0.0314407615525246,1.004601598
0.183334179388889,14.6614482,1.147912976,1.06549154052047,1.53779896234246,-0.00202524402428616,1.1141052535571,-25.1988495930662,1.622043,1.5223424478881,1.13507101536046,1.06539711627189,0.0364554796129122,2.97362875243106,0.0310240669835981,1.24920389676552,-10.8077860035092,0.186271,5.10954737059678,0.00130696040073342,0.0361519072903965,0.0339692729414364,3.22787708857611,0.221157206161423,1.26132560378863,-10.8077860035092,0.143772,4.23241322379391,0.00115386118317994,0.0339685322494208,0.9989232421
0.200001101888889,14.69597525,1.151704413,1.06655762115435,1.53815526011858,-0.0024641500573353,1.11413110426215,-25.7560867443699,1.651088,1.5480532577443,1.13731889604085,1.06645154415981,0.034397391900552,3.08154035246334,0.170488199107078,1.24856110375791,-15.8503113726341,0.154979,4.50554508458279,0.00116460671901695,0.0341263346847702,0.034085575027092,2.90507128350797,0.197853946875815,1.24234235974871,-15.8503113726341,0.122296,3.58791071891251,0.00116075687851579,0.0340698822791596,1.006906152
