Tempo,PressaoDescarga,PressaoSuccao,CorrenteRMS,CorrenteCurtose,CorrenteAssimetria,CorrenteForma,CorrenteTHD,CorrentePico,CorrenteCrista,CorrenteVariancia,CorrenteDesvio,VibracaoCalotaInferiorRMS,VibracaoCalotaInferiorCurtose,VibracaoCalotaInferiorAssimetria,VibracaoCalotaInferiorForma,VibracaoCalotaInferiorTHD,VibracaoCalotaInferiorPico,VibracaoCalotaInferiorCrista,VibracaoCalotaInferiorVariancia,VibracaoCalotaInferiorDesvio,VibracaoCalotaSuperiorRMS,VibracaoCalotaSuperiorCurtose,VibracaoCalotaSuperiorAssimetria,VibracaoCalotaSuperiorForma,VibracaoCalotaSuperiorTHD,VibracaoCalotaSuperiorPico,VibracaoCalotaSuperiorCrista,VibracaoCalotaSuperiorVariancia,VibracaoCalotaSuperiorDesvio,Vazao
-0.0166666474972222,2.690460573,2.707271294,0.0151658809741713,7.38049070643655,0.709285349026329,1.17435193637569,-16.9752498331121,0.083045,5.47577817216371,0.000103777479932752,0.0101871232412665,0.000665286663221497,5.59544706041797,0.0715797881949146,1.31451561991471,-11.9104931626488,0.004798,7.21192872974004,3.85306672044192e-07,0.000620730756483189,0.000926942372806749,16.4498045352547,-0.0229944760300592,1.47479802762894,-11.9104931626488,0.007625,8.22596983770605,7.15362953229446e-07,0.000845791317778473,1.695884228
0,7.82750647,1.373465104,1.14434256978138,1.54300656917286,0.0012314815243023,1.1156334962024,-24.3272409533105,1.685785,1.47314715410968,1.30953556058663,1.14434940494004,0.0198194930058745,2.88690093564876,-0.063434938836193,1.24781735163526,-8.54905104366165,0.076488,3.8592309085469,0.000392734609251272,0.0198175328749891,0.0318924520258546,2.59155591445707,-0.156358761083105,1.22559279560833,-8.54905104366165,0.11137,3.492048836813,0.00101715123708231,0.031892808548046,1.729558229
0.0166665083055555,9.303181924,1.289984717,1.15202480362923,1.54486012294947,0.00510276766425613,1.11591629256201,-24.0696967695679,1.702081,1.47746905677544,1.32719402533108,1.15203907283177,0.0319457191280617,3.1394905761244,-0.0393242769618011,1.26166432735733,-13.7294739055922,0.138775,4.3440875268354,0.00102048477445682,0.0319450273823145,0.0442787248692909,2.75005706029173,-0.181488402723066,1.23549560992533,-13.7294739055922,0.164851,3.72302952459977,0.00196065312543533,0.0442792629278687,1.386076927
0.0333336055555555,10.33471338,1.332816683,1.16316282996463,1.54448218726109,0.00851469002893419,1.11594385520318,-24.4017070861958,1.778571,1.52908170221884,1.35299566820084,1.16318341984437,0.0324038559370558,2.8233061648,-0.00124695228581393,1.24568567215775,-13.9581242109378,0.123521,3.81192288473133,0.00104995195502223,0.0324029621334567,0.044483316853042,2.8481958638848,-0.0798009984423371,1.24664853770894,-13.9581242109378,0.167616,3.76806434092465,0.00197877393898772,0.0444834119530834,1.502458811
0.0500001534166667,11.17456643,1.374797906,1.1618194966067,1.54705405707363,0.00226975489131022,1.11637725084423,-23.900361876632,1.71483,1.47598659258901,1.34987682800908,1.16184199786764,0.0353571785497472,2.9499474684772,0.0231018837227827,1.25029402724251,-19.7030054365602,0.131818,3.72818209503152,0.00125011915316147,0.0353570240993423,0.0466540783670442,2.86232826698374,-0.0178371237823599,1.24621533402451,-19.7030054365602,0.197206,4.22698308277596,0.0021766618729421,0.0466547090114396,1.582247376
0.0666670790833333,11.19953738,1.142798675,1.12151198486938,1.53934592913378,0.00207342496553033,1.11487201675045,-24.4704459214603,1.669849,1.48892657637938,1.25783368372524,1.12153184695096,0.030040905718291,2.96988658881852,-0.0387350915926264,1.25453680842493,-20.4877461223506,0.141133,4.69802746040604,0.000902343331480713,0.0300390301354873,0.0375664499536605,3.01393630517729,-0.248942537754972,1.25718924612201,-20.4877461223506,0.1471,3.91572800148678,0.00141127812556094,0.0375669818532303,1.038971901
0.0833341323611111,11.50625023,1.144979392,1.12210392246078,1.5407146151715,0.00623401834641,1.11508984329983,-24.8703802071222,1.660649,1.4799422466666,1.2591519358351,1.1221193946435,0.0305314611839431,2.91410941952422,0.0775414129491511,1.24629088482804,-15.6847783974767,0.119205,3.9043332804095,0.000929770858605524,0.030492144211346,0.0354396170432553,2.72148865600762,-0.0628215785002233,1.23830666173121,-15.6847783974767,0.123385,3.4815556796058,0.00125588838437931,0.0354385155498831,1.147716761
0.100001040055556,12.02485852,1.143323873,1.11672782898573,1.53820227698668,0.00210989287912468,1.11478976308503,-24.4899483748109,1.644714,1.47279754055545,1.24709587805395,1.11673447070194,0.0324409842790296,3.18584324405533,-0.119720568348384,1.26465827333135,-12.667141128085,0.138226,4.26084482551757,0.00104865041272471,0.0323828722124012,0.0359237081228924,2.73302609749201,0.0484281801648401,1.23810801294303,-12.667141128085,0.128152,3.56733774702771,0.0012904810013023,0.035923265459898,1.103568316
0.116667729861111,13.10200239,1.146605849,1.1076067332039,1.53706617853226,0.00193748405891411,1.11454126895965,-25.1389069622268,1.63834,1.47917121744184,1.22678821458138,1.10760471946511,0.0376599807733222,3.01108814427407,0.0436037421446964,1.25216070587793,-8.92302796138425,0.159552,4.23664581669209,0.00141546541587016,0.0376226715674227,0.0373771550506004,2.81882626095386,0.00881823778670636,1.23659857973947,-8.92302796138425,0.142481,3.81198086925322,0.00139660984675457,0.0373712435805202,1.038702726
0.133334422722222,13.96737416,1.146535619,1.10443551363305,1.53592654129754,0.00608103010397898,1.11432516347557,-25.4295754669605,1.660649,1.50361789303323,1.2197643687352,1.10442943130614,0.0388236634947094,3.36014390593502,-0.0523554653169326,1.26763656067316,-18.0038465544213,0.202638,5.21944561021693,0.00150324001985049,0.0387716393753281,0.039498200399071,2.97000904868701,-0.163352474132119,1.25491536069026,-18.0038465544213,0.163389,4.13661884210408,0.00155931571312664,0.0394881718129193,0.9466369748
